customer_id,city
2581-VKIRT,"Kings Beach"
2582-FFFZR,Vallejo
2585-KTFRE,Escondido
2586-CWXVV,"Hawaiian Gardens"
2587-EKXTS,"San Diego"
2587-YNLES,Downey
2589-AYCRP,"Cedar Glen"
2592-HODOV,Brea
2592-SEIFQ,"San Anselmo"
2592-YKDIF,"North Highlands"
2595-KIWPV,Tecate
2599-CIPQE,Compton
2599-CZABP,Meridian
2603-HVKCG,Meridian
2604-IJPDU,Encino
2604-XVDAM,"Pope Valley"
2606-PKWJB,"Little River"
2606-RMDHZ,Lakewood
2607-DHDAK,Bakersfield
2607-FBDFF,Tuolumne
2608-BHKFN,Berkeley
2609-IAICY,"North Fork"
2612-PHGOX,Graton
2612-RANWT,"Mount Laguna"
2612-RRIDN,Westwood
2615-YVMYX,"Chula Vista"
2616-FLVQC,"Point Arena"
2616-UUTFK,Bakersfield
2619-WFQWU,"Mission Viejo"
2621-UDNLU,"San Francisco"
2623-DRYAM,Jamul
2625-TRCZQ,Auburn
2626-URJFX,Termo
2626-VEEWG,"Sun City"
2632-IVXVF,Kernville
2632-TACXW,Richmond
2632-UCGVD,Fairfield
2634-HCZGT,"San Jose"
2636-ALXXZ,"Tahoe Vista"
2636-OHFMN,Orosi
2636-SJDOU,"Seal Beach"
2637-FKFSY,Wasco
2639-UGMAZ,Artesia
2640-LYMOV,Anaheim
2640-PMGFL,"West Sacramento"
2642-DTVCO,Chualar
2642-MAWLJ,"Menlo Park"
2645-QTLMB,Bloomington
2649-HWLYB,Fresno
2650-GYRYL,Kerman
2651-ZCBXV,Burbank
2654-VBVPB,"Newport Beach"
2656-FMOKZ,Pasadena
2656-TABEH,Temecula
2657-ALMWY,"Simi Valley"
2657-VPXTA,Anza
2659-VXMWZ,"Newport Coast"
2660-EMUBI,Escondido
2661-GKBTK,Eureka
2662-NNTDK,Coleville
2664-XJZNO,Oroville
2665-NPTGL,"Sheep Ranch"
2667-WYLWJ,Dunnigan
2668-TZSPS,"Santa Rosa"
2669-OIDSD,"Long Beach"
2669-QVCRG,"Forest Ranch"
2672-DZUOY,Buttonwillow
2672-HUYVI,Newman
2672-OJQZP,Stockton
2672-TGEFF,Traver
2673-CXQEU,Gardena
2673-ZALNP,Mcarthur
2674-MIAHT,Blocksburg
2674-MLXMN,Richmond
2675-DHUTR,"Big Pine"
2675-IJRGJ,Oakland
2675-OTVVJ,Novato
2676-ISHSF,Anderson
2676-OXPPQ,Irvine
2676-SSLTO,"Hawaiian Gardens"
2680-XKKNJ,Weimar
2682-KEVRP,Woodlake
2683-BPJSO,Byron
2683-JXWQQ,Visalia
2684-EIWEO,"San Diego"
2685-SREOM,"Rancho Cucamonga"
2688-BHGOG,Olancha
2690-DVRVK,"San Diego"
2691-NZETQ,"San Jose"
2692-AQCPF,"San Mateo"
2692-BUCFV,"Shingle Springs"
2692-PFYTJ,Hercules
2694-CIUMO,"Los Angeles"
2696-ECXKC,Ione
2696-NARTR,"Corona Del Mar"
2696-RZVZW,Downey
2697-NQBPF,Fulton
2700-LUEVA,Oakland
2703-AMTUL,Lookout
2706-QZIHY,"Los Angeles"
2709-UQGNP,"San Mateo"
2710-WYVXG,"Sun Valley"
2712-SYWAY,Creston
2716-GFZOR,Raymond
2717-HVIZY,Orleans
2718-GAXQD,Fallbrook
2718-YSKCS,Tomales
2719-BDAQO,Sunnyvale
2720-FVBQP,Mccloud
2720-WGKHP,Sloughhouse
2722-JMONI,Escondido
2722-VOJQL,"San Diego"
2724-FJDYW,Inverness
2725-IWWBA,"El Cajon"
2725-KXXWT,Vallejo
2725-TTRIQ,Menifee
2729-VNVAP,Vallejo
2731-GJRDG,Corona
2732-ISEZX,"Pacific Grove"
2737-WFVYW,"Marina Del Rey"
2737-YNGYW,Hemet
2739-CACDQ,"La Jolla"
2739-CCZMB,Alleghany
2740-JFBOK,Lakewood
2740-TVLFN,Manteca
2746-DIJLO,"Harbor City"
2748-MYRVK,Fresno
2749-CTKAJ,"Long Beach"
2750-BJLSB,"Rancho Santa Fe"
2753-JMMCV,"Paso Robles"
2754-SDJRD,Somis
2754-VDLTR,Greenview
2754-XBHTB,"Amador City"
2758-RNWXS,Oceanside
2761-OCIAX,"Palo Cedro"
2761-XECQW,Glenhaven
2770-NSVDG,"San Jose"
2773-MADBQ,"Long Beach"
2773-OVBPK,Orange
2774-LVQUS,Temecula
2775-SEFEE,Wilmington
2777-PHDEI,Ahwahnee
2778-OCLGR,"Soda Springs"
2782-JEEBU,"Los Molinos"
2782-LFZVW,"Costa Mesa"
2786-GCDPI,Pioneertown
2788-CJQAQ,Winton
2789-CZANW,Dublin
2789-HQBOU,Bakersfield
2790-XUYMV,"Mount Hamilton"
2791-SFVEW,"Los Angeles"
2792-LSHWX,Fremont
2792-VPPET,"San Gabriel"
2794-XIMMO,"Rancho Cucamonga"
2796-NNUFI,"Palos Verdes Peninsula"
2796-UUZZO,Redding
2798-NYLMZ,"Los Banos"
2799-ARNLO,Bonsall
2799-TSLAG,Irvine
2800-QQUSO,Riverside
2800-VEQXM,Lebec
2801-NISEI,"Mt Baldy"
2804-ETQDK,Ventura
2805-AUFQN,Traver
2805-EDJPQ,"San Diego"
2806-MLNTI,"White Water"
2808-CHTDM,"Los Angeles"
2809-ILCYT,"Sequoia National Park"
2809-ZMYOQ,Camptonville
2810-FTLEM,"Los Angeles"
2811-POVEX,"Live Oak"
2812-ENYMO,Orick
2812-REYAT,Chilcoot
2812-SFXMJ,"Hat Creek"
2815-CPTUL,Gasquet
2817-LVCPP,Sacramento
2817-NTQDO,"Huntington Beach"
2819-GWENI,Hayward
2821-WARNZ,"Buena Park"
2823-LKABH,"Rancho Mirage"
2824-DXNKN,"Santa Cruz"
2824-MYYBN,Bakersfield
2826-DXLQO,"El Cerrito"
2826-UWHIS,"Sequoia National Park"
2828-SLQPF,"San Marino"
2829-HYVZP,Fairfax
2830-LEWOA,Jamestown
2831-EBWRN,Altadena
2832-KJCRD,"Los Angeles"
2832-SCUCO,Kirkwood
2833-SLKDQ,Caspar
2834-JKOOW,Gerber
2834-JRTUA,Martinez
2834-SPCJV,"Rough And Ready"
2839-RFSQE,"Rancho Mirage"
2840-XANRC,"San Diego"
2842-BCQGE,"San Diego"
2842-JTCCU,Hopland
2843-CQMEG,"San Diego"
2845-AFFTX,Westport
2845-HSJCY,Fallbrook
2845-KDHVX,Sheridan
2848-YXSMW,Torrance
2851-MMUTZ,"Tahoe Vista"
2851-STERV,Descanso
2853-CWQFQ,Eureka
2856-HYAPG,Platina
2856-NNASM,"Santa Rosa"
2858-EIMXH,Vallejo
2858-MOFSQ,"Rio Oso"
2860-RANUS,"Mc Kittrick"
2862-JVEOY,"Loma Mar"
2862-PFNIK,"San Leandro"
2863-IMQDR,"San Diego"
2865-TCHJW,Anaheim
2866-IKBTM,"Dana Point"
2867-UIMSS,Vernalis
2868-LLSKM,Escondido
2868-MZAGQ,Modesto
2868-SNELZ,"San Diego"
2869-ADAWR,"Sutter Creek"
2873-ZLIWT,Temecula
2874-YXVVA,Herlong
2876-GZYZC,Cerritos
2876-VBBBL,"Shaver Lake"
2877-VDUER,"Camp Nelson"
2878-DHMIN,Sacramento
2878-RMWXY,Temecula
2880-FPNAE,"Van Nuys"
2882-DDZPG,"San Carlos"
2882-WDTBA,Willows
2883-ILGWO,Compton
2884-GBPFB,"Morro Bay"
2885-HIJDH,Tecate
2886-KEFUM,"Big Bend"
2887-JPYLU,"Stinson Beach"
2888-ADFAO,Palmdale
2889-FPWRM,Mckinleyville
2890-WFBHU,Salyer
2892-GESUL,"San Juan Capistrano"
2894-QOJRX,"San Diego"
2896-TBNBE,Guadalupe
2897-DOVND,Winterhaven
2898-LSJGD,"Santa Ana"
2898-MRKPI,Ranchita
2900-PHPLN,Vista
2903-YYTBW,Hemet
2904-GGUAZ,Potrero
2905-KFQUV,"Moss Beach"
2907-ILJBN,Duarte
2908-WGAXL,Fullerton
2908-ZTPNF,Pleasanton
2911-IJORQ,"Stirling City"
2911-UREFD,"Santa Monica"
2911-WDXMV,Fontana
2916-BQZLN,Reseda
2919-HBCJO,Downieville
2920-RNCEZ,Lebec
2921-XWDJH,Glendale
2923-ARZLG,"La Verne"
2924-KHUVI,Orland
2925-MXLSX,"Chula Vista"
2925-VDZHY,Sonora
2926-JEJJC,"Angelus Oaks"
2927-CVULT,Ramona
2927-QRRQV,"Scott Bar"
2928-HLDBA,Cypress
2929-ERCFZ,Independence
2929-QNSRW,"San Diego"
2930-UOTMB,Riverside
2931-FSOHN,Napa
2931-SVLTV,Vallejo
2931-VUVJN,Murrieta
2931-XIQBR,Kelseyville
2933-FILNV,Carlsbad
2933-XEUJM,Ballico
2937-FTHUR,"Cedar Glen"
2946-KIQSP,Fallbrook
2947-DOMLJ,"Buena Park"
2951-QOQTK,Sacramento
2952-QAYZF,Sacramento
2954-PIBKO,"Los Angeles"
2955-BJZHG,"Apple Valley"
2955-PSXOE,Topanga
2956-GGUCQ,Pioneer
2957-JIRMN,Vallejo
2957-LOLHO,Fallbrook
2958-NHPPS,Sacramento
2959-EEXWB,Pasadena
2959-FENLU,"Los Gatos"
2959-MJHIC,Hinkley
2960-NKRSO,"Mad River"
2961-VNFKL,"Mountain View"
2962-XPMCQ,Sacramento
2967-MXRAV,"Los Angeles"
2968-SSGAA,"San Francisco"
2969-QWUBZ,"Los Altos"
2969-VAPYH,Fresno
2969-WGHQO,Bradley
2971-SGAFL,Millbrae
2972-YDYUW,Posey
2974-GGUXS,"Granite Bay"
2977-CEBSX,Coachella
2978-XXSOG,Doyle
2979-SXESE,Berkeley
2982-IHMFT,"San Diego"
2982-VPSGI,"South Pasadena"
2983-ZANRP,"La Puente"
2984-AFWNC,"Rough And Ready"
2984-MIIZL,Guadalupe
2984-RGEYA,Winnetka
2984-TBYKU,Barstow
2985-FMWYF,"Myers Flat"
2985-JUUBZ,Dulzura
2987-BJXIK,Tulare
2988-GBIVW,"Knights Landing"
2988-PLAHS,Sierraville
2988-QRAJY,"Santa Rosa"
2990-HWIML,Ontario
2990-IAJSV,"San Francisco"
2990-OGYTD,Fullerton
2995-UPRYS,"Long Beach"
2995-YWTCD,"Browns Valley"
2996-XAUVF,Needles
2999-AANRQ,Sacramento
3001-CBHLQ,"Angels Camp"
3001-UNBTL,Burbank
3002-WQZWT,Murrieta
3003-CMDUU,"Santa Paula"
3005-NFMTA,Valencia
3005-TYFRD,Tollhouse
3006-XIMLN,"Garden Valley"
3007-FDPEA,Fallbrook
3009-JWMPU,"Five Points"
3011-WQKSZ,Foresthill
3012-VFFMN,Richvale
3014-WJKSM,"San Luis Obispo"
3016-KSVCP,"Rancho Palos Verdes"
3018-TFTSU,"Hathaway Pines"
3021-VLNRJ,Encino
3022-BEXHZ,Sonoma
3023-GFLBR,"San Bernardino"
3026-ATZYV,Riverside
3027-YNWZU,"San Ramon"
3027-ZTDHO,Fresno
3030-YDNRM,Pasadena
3030-YZADT,"Grass Valley"
3030-ZKIWL,"Lake Isabella"
3034-ZBEQN,"La Puente"
3038-PQIUY,Dulzura
3039-MJSLN,Cressey
3043-SUDUA,"West Sacramento"
3043-TYBNO,Kneeland
3045-XETSH,"Lake Hughes"
3049-NDXFL,"San Diego"
3049-SOLAY,"San Diego"
3050-GBUSH,Burlingame
3050-RLLXC,Kyburz
3055-MJDSB,Planada
3055-OYMSE,Saratoga
3055-VTCGS,Whittier
3057-VJJQE,"Yorba Linda"
3058-HJCUY,"Rancho Cordova"
3058-WQDRE,Branscomb
3059-NGMXB,"San Jose"
3061-BCKYI,"Thousand Palms"
3062-ICYZQ,"Oak Park"
3063-QFSZL,"San Jose"
3066-RRJIO,"San Francisco"
3067-SVMTC,Imperial
3068-OMWZA,"Round Mountain"
3069-SSVSN,Hilmar
3070-BDOQC,Sacramento
3070-DVEYC,Williams
3070-FNFZQ,"Happy Camp"
3071-MVJCD,"Grizzly Flats"
3071-VBYPO,Whittier
3074-GQWYX,"San Diego"
3077-RSNTJ,"Long Beach"
3078-ZKNTS,"Rancho Santa Fe"
3079-BCHLN,Wishon
3082-VQXNH,"Hat Creek"
3082-WQRVY,Stockton
3082-YVEKW,"Yucca Valley"
3084-DOWLE,"Citrus Heights"
3085-QUOZK,Alpine
3086-RUCRN,Paicines
3088-FVYWK,"Mc Kittrick"
3088-LHEFH,"Pollock Pines"
3090-HAWSU,Pasadena
3090-LETTY,"San Diego"
3090-QFUVD,Reedley
3091-FYHKI,"Harbor City"
3092-IGHWF,"San Diego"
3094-JOJAI,Maxwell
3096-GKWEB,Bakersfield
3096-IZETN,Lomita
3096-JRDSO,Fallbrook
3096-WPXBT,Venice
3096-YXENJ,Danville
3097-FQTVJ,Denair
3097-IDVPU,"Los Angeles"
3097-NNSPB,"Valley Ford"
3097-NQYSN,"San Jose"
3097-PYWXL,"New Cuyama"
3099-OONVS,Crockett
3104-OWCGK,"South Dos Palos"
3106-ULWFW,Fontana
3108-PCCGG,"Redwood Valley"
3113-IWHLC,Strathmore
3115-CZMZD,Independence
3115-JPJDD,Ventura
3118-UHVVQ,Calpine
3120-FAZKD,"El Portal"
3125-RAHBV,Rocklin
3126-WQMGH,"Yorba Linda"
3128-YOVTD,Forbestown
3129-AAQOU,"Trabuco Canyon"
3130-ICDUP,Hercules
3131-NWVFJ,Pioneer
3132-TVFDZ,Glendale
3133-PZNSR,Belmont
3134-DSHVC,Stockton
3137-LUPIX,"Yucca Valley"
3137-NYQQI,Palmdale
3138-BKYAV,Kerman
3143-ILDAL,"El Monte"
3143-JQEGI,"San Diego"
3144-AUDBS,Calexico
3144-KMTWZ,Whittier
3146-JTQHR,"San Bruno"
3146-MSEGF,Paramount
3148-AOIQT,Sacramento
3148-BLQJT,Fallbrook
3154-CFSZG,Modesto
3154-HMWUU,Winters
3156-QLHBO,"San Jose"
3158-MOERK,Hayward
3160-TYXLT,Palmdale
3161-GETRM,Soledad
3161-ONRWK,Hydesville
3162-KKZXO,"Citrus Heights"
3162-ZJZFU,"Mill Creek"
3164-AALRN,Greenwood
3164-YAXFY,Coulterville
3165-HDOEW,Salida
3166-PNEOF,"Walnut Creek"
3167-SNQPL,"Pine Valley"
3170-GWYKC,Vernalis
3170-NMYVV,Compton
3173-NVMPX,"Newport Beach"
3173-WSSUE,"Canoga Park"
3174-AKMAS,Hume
3174-RKMOW,Glendale
3177-LASXD,Westmorland
3178-CIFOT,"Amador City"
3178-FESZO,Clements
3179-GBRWV,"San Gabriel"
3181-MIZBN,Jenner
3181-VTHOE,"Browns Valley"
3186-AJIEK,"Apple Valley"
3186-BAXNB,Cottonwood
3190-FZATL,Lakeside
3190-ITQXP,Ceres
3190-XFANI,"Happy Camp"
3191-CSNMG,Upland
3192-LNKRK,"San Joaquin"
3192-NQECA,"Santa Monica"
3194-ORPIK,"San Diego"
3195-TQDZX,"Elk Creek"
3196-NVXLZ,"Orange Cove"
3197-ARFOY,Ontario
3197-NNYNB,Jolon
3198-VELRD,"Marina Del Rey"
3199-NPKCN,"Menlo Park"
3199-XGZCY,"Granada Hills"
3200-MNQTF,"Raisin City"
3205-MXZRA,Standish
3207-OYBWH,"Newport Beach"
3208-YPIOE,"La Mesa"
3209-ZPKFI,"Borrego Springs"
3211-AAPKX,Woodland
3211-ILJTT,Taft
3212-KXOCR,Inglewood
3213-VVOLG,"Sun City"
3214-IYUUQ,"Pine Grove"
3217-FZDMN,"Los Angeles"
3219-JQRSL,"Monterey Park"
3221-CJMSG,"Mira Loma"
3223-DWFIO,"Forks Of Salmon"
3223-WZWJM,Petrolia
3224-DFQNQ,"Carmel Valley"
3227-WLKLI,"San Francisco"
3229-USWAR,"San Francisco"
3230-IUALN,Eureka
3230-JCNZS,"San Francisco"
3230-WYKIR,"San Francisco"
3234-VKACU,Sunol
3235-ETOOB,"San Diego"
3237-AJGEH,Bridgeville
3239-TPHPZ,"Chula Vista"
3243-ZHOHY,Escondido
3244-CQPHU,Berkeley
3244-DCJWY,Bakersfield
3247-MHJKM,Upland
3247-ZVOUO,Downey
3249-VHRIP,Fiddletown
3249-ZPQRG,"Diamond Springs"
3251-YMVWZ,"San Andreas"
3253-HKOKL,"Elk Grove"
3254-YRILK,Dobbins
3255-GRXMG,"Playa Del Rey"
3256-EZDBI,Greenville
3258-SANFR,"Big Oak Flat"
3258-SYSWS,Lakeside
3258-ZKPAI,Sacramento
3259-FDWOY,"Elk Grove"
3259-KNMRR,Montrose
3259-QMXUN,"Campo Seco"
3261-CQXOL,Concord
3262-EIDHV,Inglewood
3266-FTKHB,"Beale Afb"
3269-ATYWD,"San Francisco"
3272-VUHPV,Whittier
3274-NSDWE,Ivanhoe
3275-RHRNE,Keeler
3276-HDUEG,Temecula
3278-FSIXX,"Blue Lake"
3279-DYZQM,"Santa Clarita"
3280-MRDOF,"Los Angeles"
3280-NMUVX,"Rio Vista"
3282-ZISZV,"South El Monte"
3283-WCWXT,"Los Angeles"
3284-SVCRO,Sunol
3285-UCQVC,Seaside
3292-PBZEJ,Greenview
3295-YVUSR,Glendale
3296-SILRA,Lakeport
3298-QEICA,"Fountain Valley"
3301-LSLWQ,Vallejo
3301-VKTGC,Huron
3307-TLCUD,"Los Angeles"
3308-DGHKL,Linden
3308-JSGML,Shandon
3308-MHOOC,Scotia
3312-UUMZW,"San Jose"
3312-ZWLGF,Acton
3313-QKNKB,"Pebble Beach"
3315-IKYZQ,"Los Angeles"
3315-TOTBP,"Mill Creek"
3316-UWXUY,Burbank
3317-HRTNN,"San Diego"
3317-VLGQT,Wallace
3318-ISQFQ,Newark
3318-NMQXL,"El Monte"
3318-OSATS,"Sierra City"
3319-DWOEP,"San Diego"
3320-VEOYC,"Beverly Hills"
3323-CPBWR,"Knights Landing"
3324-OIRTO,Glennville
3325-FUYCG,"Five Points"
3327-YBAKM,"San Diego"
3329-WDIOK,Edwards
3331-HQDTW,"San Diego"
3334-CTHOL,Jackson
3336-JORSO,Hayward
3338-CVVEH,"Chula Vista"
3339-EAQNV,Palermo
3340-QBBFM,Petaluma
3345-JHUEO,Windsor
3345-PBBFH,Fowler
3346-BRMIS,Bonsall
3347-YJZZE,"Los Osos"
3348-CFRNX,Healdsburg
3349-ANQNH,"Del Rey"
3351-NGXYI,"San Diego"
3351-NQLDI,"Travis Afb"
3352-ALMCK,Navarro
3352-RICWQ,Davis
3354-OADJP,Bolinas
3359-DSRKA,"Scott Bar"
3363-DTIVD,Reseda
3363-EWLGO,Freedom
3365-SAIGS,"Rancho Santa Fe"
3370-GQEAL,Indio
3370-HXOPH,"Mountain View"
3372-CDXFJ,"San Quentin"
3372-KWFBM,Bayside
3373-DIUUN,Hinkley
3373-YZZYM,"Los Gatos"
3374-LXDEV,Pearblossom
3374-PZLXD,"Blairsden Graeagle"
3374-TTZTK,"Sun City"
3376-BMGFE,Monrovia
3378-AJRAO,"Garden Grove"
3384-CTMSF,Lincoln
3387-PLKUI,"San Jose"
3387-VATUS,Aromas
3389-KTRXV,Ravendale
3389-YGYAI,Princeton
3391-JSQEW,"San Jose"
3392-EHMNK,Thermal
3393-FMZPV,Elverta
3396-DKDEL,"King City"
3397-AVTKU,"Mount Hamilton"
3398-FSHON,"San Diego"
3398-GCPMU,Fullerton
3398-ZOUAA,"Redwood City"
3399-BMLVW,Whitmore
3400-ESFUW,Cupertino
3401-URHDA,"Emigrant Gap"
3402-XRIUO,Glendale
3404-JNXAX,Ukiah
3407-JMJQQ,Oakhurst
3407-QGWLG,Roseville
3410-MHHUM,"San Francisco"
3410-YOQBQ,Compton
3411-WLRSQ,"Los Angeles"
3413-BMNZE,"Los Angeles"
3413-CSSTH,Stevinson
3413-DHLPB,Oceano
3415-TAILE,Johannesburg
3417-TSCIC,Cloverdale
3419-SNJJD,"Yorba Linda"
3420-YJLQT,Alturas
3420-ZDBMA,Brea
3422-GALYP,Phillipsville
3422-LYEPQ,"Carmel By The Sea"
3422-WJOYD,Oakland
3423-HHXAO,Littlerock
3424-NMNBO,"San Diego"
3426-NIYYL,Sausalito
3427-GGZZI,Midpines
3428-MMGUB,"Rio Nido"
3428-XZMAZ,Turlock
3429-IFLEM,Hayward
3439-GVUSX,Lookout
3440-JPSCL,Sonoma
3441-CGZJH,"Lost Hills"
3442-ZHHCC,Coarsegold
3445-HXXGF,"Sierra Madre"
3446-QDSZF,Homewood
3450-WXOAT,Bakersfield
3451-VAWLI,"North Highlands"
3452-ABWRL,"San Jose"
3452-FLHYD,Lucerne
3452-GWUIN,"Raisin City"
3452-SRFEG,"La Verne"
3453-RTHJQ,"San Bernardino"
3454-JFUBC,Pala
3457-PQBYH,Washington
3458-IDMFK,Idyllwild
3460-TJBWI,Marshall
3462-BJQQA,"Belvedere Tiburon"
3466-BYAVD,"Long Beach"
3466-RITXD,"Twin Bridges"
3466-WAESX,"Rancho Cucamonga"
3468-DRVQJ,"Los Angeles"
3470-BTGQO,Belmont
3470-OBUET,"San Jose"
3472-OAOOR,"Mission Hills"
3472-QPRCH,Sacramento
3473-XIIIT,Sacramento
3474-BAFSJ,"West Hollywood"
3481-JHUZH,"Forks Of Salmon"
3482-ABPKK,Nuevo
3486-HOOGQ,"San Jose"
3486-KHMLI,Adelanto
3486-NPGST,"Mill Valley"
3487-EARAT,Wishon
3488-PGMQJ,Alpine
3489-HHPFY,Amboy
3489-VSFRD,Willits
3494-JCHRQ,"Van Nuys"
3496-LFSZU,Anaheim
3498-LZGQZ,"Walnut Grove"
3500-NSDOA,"Los Angeles"
3500-RMZLT,Fresno
3503-TYDAY,Keene
3506-LCJDC,Modesto
3506-OVLKD,Wilmington
3507-GASNP,"North Hollywood"
3508-CFVZL,"El Monte"
3508-VLHCZ,Lakewood
3509-GWQGF,Ducor
3511-APPBJ,"Spring Valley"
3511-BFTJW,Glendora
3512-IZIKN,"San Bernardino"
3518-FSTWG,Paradise
3518-PZXZQ,Castroville
3519-ZKXGG,"San Francisco"
3520-FJGCV,"San Diego"
3521-HTQTV,Hesperia
3521-MNKLV,Nubieber
3521-SYVOR,"San Diego"
3522-CDKHF,Stockton
3523-BRGUW,"Los Altos"
3523-QRQLL,Bieber
3524-WQDSG,"Corte Madera"
3525-DVKFN,Felton
3528-HFRIQ,"Los Angeles"
3530-CRZSB,Malibu
3530-VWVGU,Manteca
3533-UVMOM,Markleeville
3536-IQCTX,"South Pasadena"
3537-HPKQT,Mentone
3537-RYBHH,Northridge
3538-WZPHD,"San Francisco"
3540-RZJYU,Zenia
3541-ZNUHK,"La Crescenta"
3544-FBCAS,Philo
3545-CNWRG,"Santa Monica"
3546-GHEAE,Blythe
3547-LQRIK,"San Gregorio"
3549-ZTMNH,"San Mateo"
3550-SAHFP,"Saint Helena"
3551-GAEGL,Oakhurst
3551-HUAZH,Brownsville
3552-CTCYF,"San Bernardino"
3556-BVQGL,"Sutter Creek"
3557-HTYWR,"Los Angeles"
3563-SVYLG,Nipton
3565-UNOCC,Stockton
3566-CAAYU,Cayucos
3566-HJGPK,"Woodland Hills"
3566-VVORZ,"Westlake Village"
3567-PQTSO,"Junction City"
3569-EDBPQ,"Pine Grove"
3569-JFODW,"Del Mar"
3569-VLDHH,Sacramento
3570-YUEKJ,Fresno
3571-DPYUH,Temecula
3571-RFHAR,"Santa Paula"
3572-UOLYZ,"San Jose"
3572-UUHRS,"Castro Valley"
3577-AMVUX,"Big Bear City"
3580-GICBM,Clovis
3580-HYCSP,"Midway City"
3580-REOAC,"San Diego"
3583-EKAPL,Redlands
3583-KRKMD,"San Diego"
3584-WKTTW,Weed
3585-ISXZP,Indio
3585-YNADK,Berkeley
3587-PMCOY,Placerville
3588-WSTTJ,"Los Angeles"
3589-PPVKW,Pomona
3590-TCXTB,Cerritos
3594-BDSOA,Novato
3594-IVHJZ,"French Gulch"
3594-KADLU,"Witter Springs"
3594-UVONA,"Costa Mesa"
3597-MVHJT,Brawley
3597-YASZG,Tustin
3604-WLABM,"San Diego"
3605-JISKB,"Twentynine Palms"
3606-SBKRY,Linden
3606-TWKGI,"Rowland Heights"
3612-YUNGG,Burbank
3612-YVGSJ,"La Honda"
3617-XLSGQ,Modesto
3620-EHIMZ,Menifee
3620-MWJNE,Homeland
3621-CEOVK,"Trinity Center"
3621-CHYVB,Soquel
3623-FQBOX,"Los Angeles"
3627-FCRDW,Hughson
3627-FHKBK,Anaheim
3629-WEAAM,Forbestown
3629-ZNKXA,"Seiad Valley"
3633-CDBUW,Midpines
3635-JBPSG,"Van Nuys"
3635-QQRQD,Westmorland
3638-DIMPH,Wilseyville
3638-VBZTA,"Baldwin Park"
3638-WEABW,"Los Angeles"
3639-XJHKQ,"San Jose"
3640-JQGJG,Pasadena
3640-PHQXK,"Union City"
3642-BYHDO,Downey
3642-GKTCT,Oceanside
3643-AHCFP,Selma
3644-QXEHN,Smartville
3645-DEYGF,Northridge
3646-ITDGM,Sacramento
3647-GMGDH,Jackson
3648-GZPHF,"San Marcos"
3649-JPUGY,"San Bernardino"
3653-NCRDJ,Sacramento
3654-ARMGP,"Los Angeles"
3655-SNQYZ,"Los Angeles"
3656-TKRVZ,"Chula Vista"
3657-COGMW,"San Luis Obispo"
3658-KIBGF,"Los Angeles"
3658-QQJYD,"Santa Monica"
3662-FXJFO,"Redondo Beach"
3663-MITLP,Marina
3665-JATSN,"Mount Shasta"
3668-QPYBK,"Los Angeles"
3669-LVWZB,Tahoma
3669-OYSJI,"Porter Ranch"
3669-WHAFY,Whittier
3671-SHRSP,Marina
3672-YITQD,Castaic
3675-EQOZA,"Newport Beach"
3675-YDUPJ,"Rancho Cucamonga"
3677-IYRBF,Newcastle
3677-TNKIO,Templeton
3678-MNGZX,"Porter Ranch"
3679-XASPY,Inglewood
3680-CTHUH,Kneeland
3682-YEUWS,Tulelake
3683-QKIUE,"San Francisco"
3685-YLCMQ,Dobbins
3688-FTHLT,Flournoy
3689-MOZGR,Irvine
3692-JHONH,"Kettleman City"
3694-DELSO,Olancha
3694-GLTJM,Corning
3696-DFHHB,"Big Bend"
3696-XRIEN,"San Jose"
3701-SFMUH,"Trabuco Canyon"
3703-KBKZP,Standish
3703-TTEPD,Irvine
3703-VAVCL,"Strawberry Valley"
3704-IEAXF,"Los Angeles"
3705-PSNGL,Cerritos
3705-RHRFR,Ukiah
3707-GNWHM,"Carmel Valley"
3707-LRWZD,Oakland
3709-OIJEA,Geyserville
3712-PKXZA,Glendale
3714-JTVOV,"Crows Landing"
3714-NTNFO,"Los Angeles"
3714-XPXBW,"Santa Cruz"
3716-BDVDB,"San Diego"
3716-LRGXK,"San Jose"
3716-UVSPD,"San Juan Capistrano"
3717-FDJFU,"Montgomery Creek"
3717-LNXKW,Glenn
3717-OEAUQ,Ione
3717-OFRTN,Dublin
3719-TDVQB,Ripon
3720-DBRWL,Tehama
3721-CNEYS,"Douglas City"
3721-CNZHX,Berkeley
3721-WKIIL,Smartville
3722-WPXTK,Benton
3723-BFBGR,"Borrego Springs"
3724-BSCVH,Mecca
3724-UCSHY,Reedley
3726-TBHQT,"Catheys Valley"
3727-JEZTU,Bakersfield
3727-OVPRY,Calabasas
3727-OWVYD,Campo
3727-RJMEO,"Rohnert Park"
3729-OWRVL,Pixley
3733-LSYCE,Samoa
3733-UOCWF,Helendale
3733-ZEECP,Inglewood
3736-BLEPA,Folsom
3737-GCSPV,Millbrae
3737-XBQDD,"Mount Laguna"
3739-YBWAB,Paramount
3740-RLMVT,"Saint Helena"
3744-ZBHON,Highland
3744-ZRRDZ,Torrance
3745-HRPHI,"Yuba City"
3746-EUBYR,Fallbrook
3748-FVMZZ,Oakland
3750-CKVKH,"Clearlake Oaks"
3750-RNQKR,Alameda
3750-YHRYO,Glendora
3751-KTZEL,Yorkville
3752-CQSJI,"San Anselmo"
3753-TSEMP,"San Diego"
3754-DXMRT,"San Pablo"
