partition_row_number,customer_id,contract_type,"tenure (months)"
16,5977-CKHON,Month-to-Month,43
17,6179-GJPSO,Month-to-Month,43
18,6171-ZTVYB,Month-to-Month,43
19,5712-AHQNN,Month-to-Month,43
20,8374-XGEJJ,Month-to-Month,43
21,6397-JNZZG,Month-to-Month,43
22,5099-BAILX,Month-to-Month,43
23,7233-IOQNP,Month-to-Month,43
24,7142-HVGBG,Month-to-Month,43
25,8100-HZZLJ,Month-to-Month,43
1,9142-KZXOP,Month-to-Month,44
2,4720-VSTSI,Month-to-Month,44
3,5980-NOPLP,Month-to-Month,44
4,8919-FYFQZ,Month-to-Month,44
5,6103-QCKFX,Month-to-Month,44
6,8782-LKFPK,Month-to-Month,44
7,7398-LXGYX,Month-to-Month,44
8,8761-NSOBC,Month-to-Month,44
9,9688-YGXVR,Month-to-Month,44
10,2408-PSJVE,Month-to-Month,44
11,0943-ZQPXH,Month-to-Month,44
12,2270-CHBFN,Month-to-Month,44
13,2587-EKXTS,Month-to-Month,44
14,4385-ZKVNW,Month-to-Month,44
15,1051-EQPZR,Month-to-Month,44
16,0440-QEXBZ,Month-to-Month,44
1,2959-EEXWB,Month-to-Month,45
2,2869-ADAWR,Month-to-Month,45
3,1833-TCXKK,Month-to-Month,45
4,1216-BGTSP,Month-to-Month,45
5,2826-UWHIS,Month-to-Month,45
6,3932-IJWDZ,Month-to-Month,45
7,6233-HXJMX,Month-to-Month,45
8,7925-PNRGI,Month-to-Month,45
9,6959-GQEGV,Month-to-Month,45
10,6563-VNPMN,Month-to-Month,45
11,7605-SNLQG,Month-to-Month,45
12,7881-INRLC,Month-to-Month,45
13,6439-GTPCA,Month-to-Month,45
14,5382-TEMLV,Month-to-Month,45
15,8868-GAGIO,Month-to-Month,45
16,9659-QEQSY,Month-to-Month,45
17,9408-HRXRK,Month-to-Month,45
18,9495-SKLKD,Month-to-Month,45
1,9931-KGHOA,Month-to-Month,46
2,3450-WXOAT,Month-to-Month,46
3,4433-JCGCG,Month-to-Month,46
4,1322-AGOQM,Month-to-Month,46
5,0239-OXEXL,Month-to-Month,46
6,3572-UOLYZ,Month-to-Month,46
7,0842-IWYCP,Month-to-Month,46
8,9281-PKKZE,Month-to-Month,46
9,7356-IWLFW,Month-to-Month,46
10,6572-ADKRS,Month-to-Month,46
11,5619-PTMIK,Month-to-Month,46
12,7641-EUYET,Month-to-Month,46
13,5575-TPIZQ,Month-to-Month,46
14,7502-BNYGS,Month-to-Month,46
15,4829-AUOAX,Month-to-Month,46
16,8741-LQOBK,Month-to-Month,46
17,6961-VCPMC,Month-to-Month,46
18,5468-BPMMO,Month-to-Month,46
19,6769-DYBQN,Month-to-Month,46
20,7128-GGCNO,Month-to-Month,46
21,8671-KKKOS,Month-to-Month,46
22,8178-EYZUO,Month-to-Month,46
23,8631-WUXGY,Month-to-Month,46
1,9079-LWTFD,Month-to-Month,47
2,6173-ITPWD,Month-to-Month,47
3,7248-VZQLC,Month-to-Month,47
4,8634-MPHTR,Month-to-Month,47
5,6467-CHFZW,Month-to-Month,47
6,6686-YPGHK,Month-to-Month,47
7,5630-IXDXV,Month-to-Month,47
8,6599-RCLCJ,Month-to-Month,47
9,8938-UMKPI,Month-to-Month,47
10,6845-RGTYS,Month-to-Month,47
11,9308-ANMVE,Month-to-Month,47
12,9633-DENPU,Month-to-Month,47
13,3154-CFSZG,Month-to-Month,47
14,0643-OKLRP,Month-to-Month,47
15,4566-GOLUK,Month-to-Month,47
16,2452-SNHFZ,Month-to-Month,47
17,1171-TYKUR,Month-to-Month,47
18,1732-VHUBQ,Month-to-Month,47
19,0178-SZBHO,Month-to-Month,47
20,1095-JUDTC,Month-to-Month,47
21,3209-ZPKFI,Month-to-Month,47
22,0434-CSFON,Month-to-Month,47
23,4128-ETESU,Month-to-Month,47
24,3384-CTMSF,Month-to-Month,47
25,2195-ZRVAX,Month-to-Month,47
1,2302-ANTDP,Month-to-Month,48
2,2669-OIDSD,Month-to-Month,48
3,2038-LLMLM,Month-to-Month,48
4,0447-BEMNG,Month-to-Month,48
5,6137-MFAJN,Month-to-Month,48
6,6891-JPYFF,Month-to-Month,48
7,5118-MUEYH,Month-to-Month,48
8,7130-YXBRO,Month-to-Month,48
9,6661-EIPZC,Month-to-Month,48
10,9013-AQORL,Month-to-Month,48
11,6394-MFYNG,Month-to-Month,48
12,4724-WXVWF,Month-to-Month,48
1,6172-FECYY,Month-to-Month,49
2,5002-GCQFH,Month-to-Month,49
3,5533-RJFTJ,Month-to-Month,49
4,7989-AWGEH,Month-to-Month,49
5,7481-ATQQS,Month-to-Month,49
6,6322-HRPFA,Month-to-Month,49
7,5655-JSMZM,Month-to-Month,49
8,5131-PONJI,Month-to-Month,49
9,6988-CJEYV,Month-to-Month,49
10,8624-GIOUT,Month-to-Month,49
11,6651-AZVTJ,Month-to-Month,49
12,5536-RTPWK,Month-to-Month,49
13,8610-WFCJF,Month-to-Month,49
14,0280-XJGEX,Month-to-Month,49
15,3714-NTNFO,Month-to-Month,49
16,0419-YAAPX,Month-to-Month,49
17,2040-VZIKE,Month-to-Month,49
18,0701-RFGFI,Month-to-Month,49
19,4554-YGZIH,Month-to-Month,49
20,1530-ZTDOZ,Month-to-Month,49
21,3126-WQMGH,Month-to-Month,49
22,3545-CNWRG,Month-to-Month,49
23,3452-SRFEG,Month-to-Month,49
24,0617-FHSGK,Month-to-Month,49
25,9732-EQMWY,Month-to-Month,49
26,9782-LGXMC,Month-to-Month,49
1,8582-KRHPJ,Month-to-Month,50
2,7480-QNVZJ,Month-to-Month,50
3,5371-VYLSX,Month-to-Month,50
4,6212-ATMLK,Month-to-Month,50
5,5889-JTMUL,Month-to-Month,50
6,4726-DLWQN,Month-to-Month,50
7,8329-GWVPJ,Month-to-Month,50
8,9074-KGVOX,Month-to-Month,50
9,6583-QGCSI,Month-to-Month,50
10,3316-UWXUY,Month-to-Month,50
11,1842-EZJMK,Month-to-Month,50
12,3923-CSIHK,Month-to-Month,50
13,1228-FZFRV,Month-to-Month,50
14,3804-RVTGV,Month-to-Month,50
15,0237-YFUTL,Month-to-Month,50
16,2144-BFDSO,Month-to-Month,50
17,3194-ORPIK,Month-to-Month,50
18,2267-FPIMA,Month-to-Month,50
19,2786-GCDPI,Month-to-Month,50
1,3062-ICYZQ,Month-to-Month,51
2,4138-NAXED,Month-to-Month,51
3,4139-JPIAM,Month-to-Month,51
4,3128-YOVTD,Month-to-Month,51
5,1591-NFNLQ,Month-to-Month,51
6,3404-JNXAX,Month-to-Month,51
7,3256-EZDBI,Month-to-Month,51
8,2625-TRCZQ,Month-to-Month,51
9,9701-CDXHR,Month-to-Month,51
10,9776-CLUJA,Month-to-Month,51
11,8276-MQBYC,Month-to-Month,51
12,5076-YVXCM,Month-to-Month,51
13,5649-RXQTV,Month-to-Month,51
14,8623-TMRBY,Month-to-Month,51
15,5364-XYIRR,Month-to-Month,51
16,8749-JMNKX,Month-to-Month,51
17,5973-EJGDP,Month-to-Month,51
18,7740-KKCXF,Month-to-Month,51
1,7803-XOCCZ,Month-to-Month,52
2,4983-CLMLV,Month-to-Month,52
3,5385-SUIRI,Month-to-Month,52
4,8705-DWKTI,Month-to-Month,52
5,8878-RYUKI,Month-to-Month,52
6,6075-QMNRR,Month-to-Month,52
7,1485-YDHMM,Month-to-Month,52
8,2279-AXJJK,Month-to-Month,52
9,0689-DSXGL,Month-to-Month,52
10,4132-POCZS,Month-to-Month,52
11,4472-VESGY,Month-to-Month,52
12,4062-HBMOS,Month-to-Month,52
13,1702-CCFNJ,Month-to-Month,52
14,4484-GLZOU,Month-to-Month,52
15,2834-SPCJV,Month-to-Month,52
16,0823-HSCDJ,Month-to-Month,52
17,4143-HHPMK,Month-to-Month,52
18,4070-OKWVH,Month-to-Month,52
1,4307-KTUMW,Month-to-Month,53
2,1492-QGCLU,Month-to-Month,53
3,0843-WTBXE,Month-to-Month,53
4,3162-ZJZFU,Month-to-Month,53
5,3160-TYXLT,Month-to-Month,53
6,1323-OOEPC,Month-to-Month,53
7,3055-OYMSE,Month-to-Month,53
8,1074-AMIOH,Month-to-Month,53
9,5206-XZZQI,Month-to-Month,53
10,5307-UVGNB,Month-to-Month,53
11,6313-GIDIT,Month-to-Month,53
12,7056-IMHCC,Month-to-Month,53
13,8189-HBVRW,Month-to-Month,53
14,7691-KGKGP,Month-to-Month,53
15,6646-VRFOL,Month-to-Month,53
16,9822-BIIGN,Month-to-Month,53
1,0895-DQHEW,Month-to-Month,54
2,2586-CWXVV,Month-to-Month,54
3,4402-FTBXC,Month-to-Month,54
4,4176-FXYBO,Month-to-Month,54
5,1114-CENIM,Month-to-Month,54
6,0292-WEGCH,Month-to-Month,54
7,8097-VBQTZ,Month-to-Month,54
8,6987-XQSJT,Month-to-Month,54
9,9079-YEXQJ,Month-to-Month,54
10,5331-RGMTT,Month-to-Month,54
11,5188-HGMLP,Month-to-Month,54
12,8904-OPDCK,Month-to-Month,54
13,6353-BRMMA,Month-to-Month,54
14,5515-AKOAJ,Month-to-Month,54
15,5243-SAOTC,Month-to-Month,54
16,5136-GFPMB,Month-to-Month,54
1,7271-AJDTL,Month-to-Month,55
2,8400-WZICQ,Month-to-Month,55
3,8016-NCFVO,Month-to-Month,55
4,7449-HVPIV,Month-to-Month,55
5,6968-GMKPR,Month-to-Month,55
6,4701-AHWMW,Month-to-Month,55
7,5536-SLHPM,Month-to-Month,55
8,7148-XZPHA,Month-to-Month,55
9,9591-YVTEB,Month-to-Month,55
10,3537-HPKQT,Month-to-Month,55
11,0486-HECZI,Month-to-Month,55
12,2101-RANCD,Month-to-Month,55
13,3005-TYFRD,Month-to-Month,55
14,1552-CZCLL,Month-to-Month,55
15,0533-BNWKF,Month-to-Month,55
16,2338-BQEZT,Month-to-Month,55
17,3005-NFMTA,Month-to-Month,55
18,1264-BYWMS,Month-to-Month,55
19,3541-ZNUHK,Month-to-Month,55
20,0913-XWSCN,Month-to-Month,55
21,0058-EVZWM,Month-to-Month,55
1,4010-YLMVT,Month-to-Month,56
2,0880-FVFWF,Month-to-Month,56
3,1427-VERSM,Month-to-Month,56
4,3143-ILDAL,Month-to-Month,56
5,3791-LGQCY,Month-to-Month,56
6,1450-SKCVI,Month-to-Month,56
7,1935-IMVBB,Month-to-Month,56
8,1061-PNTHC,Month-to-Month,56
9,1020-JPQOW,Month-to-Month,56
10,2208-UGTGR,Month-to-Month,56
11,0899-WZRSD,Month-to-Month,56
12,5827-MWCZK,Month-to-Month,56
13,6128-DAFVY,Month-to-Month,56
14,8023-QHAIO,Month-to-Month,56
15,8677-HDZEE,Month-to-Month,56
16,5018-GWURO,Month-to-Month,56
1,7672-VFMXZ,Month-to-Month,57
2,5240-CAOYT,Month-to-Month,57
3,8647-SDTWQ,Month-to-Month,57
4,6771-XWBDM,Month-to-Month,57
5,8468-EHYJA,Month-to-Month,57
6,8384-FZBJK,Month-to-Month,57
7,8421-WZOOW,Month-to-Month,57
8,4981-FLTMF,Month-to-Month,57
9,3768-NLUBH,Month-to-Month,57
10,3621-CHYVB,Month-to-Month,57
11,3207-OYBWH,Month-to-Month,57
12,3164-YAXFY,Month-to-Month,57
13,0699-NDKJM,Month-to-Month,57
14,4188-FRABG,Month-to-Month,57
15,2267-WTPYD,Month-to-Month,57
16,3132-TVFDZ,Month-to-Month,57
17,4628-CTTLA,Month-to-Month,57
1,1697-BCSHV,Month-to-Month,58
2,2386-OWURY,Month-to-Month,58
3,3445-HXXGF,Month-to-Month,58
4,0348-SDKOL,Month-to-Month,58
5,4001-TSBTV,Month-to-Month,58
6,1867-TJHTS,Month-to-Month,58
7,1930-WNXSB,Month-to-Month,58
8,0946-CLJTI,Month-to-Month,58
9,3969-JQABI,Month-to-Month,58
10,5708-EVONK,Month-to-Month,58
11,7824-PANSQ,Month-to-Month,58
12,6847-KJLTS,Month-to-Month,58
1,6168-YBYNP,Month-to-Month,59
2,6627-CFOSN,Month-to-Month,59
3,7346-MEDWM,Month-to-Month,59
4,6300-BWMJX,Month-to-Month,59
5,7721-JXEAW,Month-to-Month,59
6,1658-XUHBX,Month-to-Month,59
7,0397-GZBBC,Month-to-Month,59
8,4523-WXCEF,Month-to-Month,59
9,4194-WHFCB,Month-to-Month,59
10,2478-EEWWM,Month-to-Month,59
11,0060-FUALY,Month-to-Month,59
12,3863-QSTYI,Month-to-Month,59
13,9572-MTILT,Month-to-Month,59
14,9501-UKKNL,Month-to-Month,59
15,9693-XMUOB,Month-to-Month,59
1,8847-GEOOQ,Month-to-Month,60
2,6377-WHAOX,Month-to-Month,60
3,7752-XUSCI,Month-to-Month,60
4,8785-CJSHH,Month-to-Month,60
5,5334-JLAXU,Month-to-Month,60
6,5647-FXOTP,Month-to-Month,60
7,5073-WXOYN,Month-to-Month,60
8,0407-BDJKB,Month-to-Month,60
9,3999-WRNGR,Month-to-Month,60
10,3413-DHLPB,Month-to-Month,60
11,1215-FIGMP,Month-to-Month,60
12,4450-MDZFX,Month-to-Month,60
13,1036-GUDCL,Month-to-Month,60
14,2522-AHJXR,Month-to-Month,60
15,3170-GWYKC,Month-to-Month,60
1,2683-JXWQQ,Month-to-Month,61
2,1346-PJWTK,Month-to-Month,61
3,4446-BZKHU,Month-to-Month,61
4,0310-MVLET,Month-to-Month,61
5,1548-FEHVL,Month-to-Month,61
6,4220-TINQT,Month-to-Month,61
7,0487-RPVUM,Month-to-Month,61
8,6710-HSJRD,Month-to-Month,61
9,8535-SFUTN,Month-to-Month,61
10,7251-XFOIL,Month-to-Month,61
11,9063-ZGTUY,Month-to-Month,61
12,7789-CRUVC,Month-to-Month,61
13,7839-NUIAA,Month-to-Month,61
1,5339-TJFEK,Month-to-Month,62
2,5828-DWPIL,Month-to-Month,62
3,6794-HKIAJ,Month-to-Month,62
4,2294-DMMUS,Month-to-Month,62
5,0596-BQCEQ,Month-to-Month,62
6,4462-CYWMH,Month-to-Month,62
7,4553-DVPZG,Month-to-Month,62
8,2363-BJLSL,Month-to-Month,62
1,1656-DRSMG,Month-to-Month,63
2,1343-EHPYB,Month-to-Month,63
3,0621-HJWXJ,Month-to-Month,63
4,1035-IPQPU,Month-to-Month,63
5,2027-WKXMW,Month-to-Month,63
6,2796-UUZZO,Month-to-Month,63
7,4191-XOVOM,Month-to-Month,63
8,1110-KYLGQ,Month-to-Month,63
9,7233-DRTRF,Month-to-Month,63
10,7537-CBQUZ,Month-to-Month,63
11,7549-MYGPK,Month-to-Month,63
1,6211-WHMYA,Month-to-Month,64
2,7426-GSWPO,Month-to-Month,64
3,5921-NGYRH,Month-to-Month,64
4,9974-JFBHQ,Month-to-Month,64
5,2250-IVBWA,Month-to-Month,64
6,2067-QYTCF,Month-to-Month,64
7,0595-ITUDF,Month-to-Month,64
8,0744-GKNGE,Month-to-Month,64
1,2378-VTKDH,Month-to-Month,65
2,3571-RFHAR,Month-to-Month,65
3,2360-RDGRO,Month-to-Month,65
4,3419-SNJJD,Month-to-Month,65
5,7207-RMRDB,Month-to-Month,65
6,6067-NGCEU,Month-to-Month,65
7,6908-VVYHM,Month-to-Month,65
8,5055-MGMGF,Month-to-Month,65
9,8498-XXGWA,Month-to-Month,65
10,9614-RMGHA,Month-to-Month,65
1,1469-LBJQJ,Month-to-Month,66
2,3838-OZURD,Month-to-Month,66
3,0130-SXOUN,Month-to-Month,66
4,3086-RUCRN,Month-to-Month,66
5,1587-FKLZB,Month-to-Month,66
6,2632-UCGVD,Month-to-Month,66
7,2003-CKLOR,Month-to-Month,66
8,8548-AWOFC,Month-to-Month,66
9,7520-HQWJU,Month-to-Month,66
10,8444-WRIDW,Month-to-Month,66
1,7872-RDDLZ,Month-to-Month,67
2,4833-QTJNO,Month-to-Month,67
3,9350-VLHMB,Month-to-Month,67
4,9943-VSZUV,Month-to-Month,67
5,3896-RCYYE,Month-to-Month,67
6,0639-TSIQW,Month-to-Month,67
1,0324-BRPCJ,Month-to-Month,68
2,3893-JRNFS,Month-to-Month,68
3,8756-RDDLT,Month-to-Month,68
4,9090-SGQXL,Month-to-Month,68
5,6818-WOBHJ,Month-to-Month,68
6,4989-LIXVT,Month-to-Month,68
7,7821-DPRQE,Month-to-Month,68
8,9577-WJVCQ,Month-to-Month,68
1,1170-SASML,Month-to-Month,69
2,1891-FZYSA,Month-to-Month,69
3,3865-ZYKAD,Month-to-Month,69
4,0979-PHULV,Month-to-Month,69
5,5502-RLUYV,Month-to-Month,69
1,5804-HYIEZ,Month-to-Month,70
2,5740-YHGTW,Month-to-Month,70
3,4550-VBOFE,Month-to-Month,70
1,2615-YVMYX,Month-to-Month,71
2,3144-KMTWZ,Month-to-Month,71
3,3528-HFRIQ,Month-to-Month,71
4,5287-QWLKY,Month-to-Month,71
1,0129-KPTWJ,Month-to-Month,72
1,2923-ARZLG,"One Year",0
1,3069-SSVSN,"One Year",1
2,0021-IKXGC,"One Year",1
3,2967-MXRAV,"One Year",1
4,2424-WVHPL,"One Year",1
5,3413-BMNZE,"One Year",1
6,1064-FBXNK,"One Year",1
7,2239-CFOUJ,"One Year",1
8,5562-BETPV,"One Year",1
9,8985-OOPOS,"One Year",1
10,6469-MRVET,"One Year",1
1,5173-ZXXXL,"One Year",2
2,5857-XRECV,"One Year",2
3,4697-LUPSU,"One Year",2
4,6598-RFFVI,"One Year",2
5,8610-ZIKJJ,"One Year",2
6,6870-ECSHE,"One Year",2
7,4929-XIHVW,"One Year",2
8,4464-JCOLN,"One Year",2
9,0224-RLWWD,"One Year",2
1,1179-INLAT,"One Year",3
2,2988-PLAHS,"One Year",3
3,3966-HRMZA,"One Year",3
4,4393-OBCRR,"One Year",3
5,5808-TOTXO,"One Year",3
6,8909-BOLNL,"One Year",3
7,6837-BJYDQ,"One Year",3
1,6630-UJZMY,"One Year",4
2,6260-XLACS,"One Year",4
3,7356-AYNJP,"One Year",4
4,5619-XZZKR,"One Year",4
5,8189-DUKMV,"One Year",4
6,1251-STYSZ,"One Year",4
7,4116-IQRFR,"One Year",4
8,2495-TTHBQ,"One Year",4
9,3932-CMDTD,"One Year",4
10,0221-WMXNQ,"One Year",4
1,3164-AALRN,"One Year",5
2,2799-ARNLO,"One Year",5
3,2690-DVRVK,"One Year",5
4,6705-LXORM,"One Year",5
5,8752-IMQOS,"One Year",5
6,7311-MQJCH,"One Year",5
7,8242-SOQUO,"One Year",5
8,4785-NKHCX,"One Year",5
1,4847-TAJYI,"One Year",6
2,8124-NZVGJ,"One Year",6
3,7435-ZNUYY,"One Year",6
4,7762-ONLJY,"One Year",6
5,9575-IWCAZ,"One Year",6
6,2862-JVEOY,"One Year",6
7,0661-KQHNK,"One Year",6
8,0895-LNKRC,"One Year",6
1,4115-NZRKS,"One Year",7
2,2259-OUUSZ,"One Year",7
3,3750-YHRYO,"One Year",7
4,4291-YZODP,"One Year",7
5,2123-AGEEN,"One Year",7
6,1015-JPFYW,"One Year",7
7,2351-RRBUE,"One Year",7
8,2550-QHZGP,"One Year",7
9,2969-WGHQO,"One Year",7
10,2826-DXLQO,"One Year",7
11,1397-XKKWR,"One Year",7
12,2673-ZALNP,"One Year",7
13,7353-YOWFP,"One Year",7
14,7629-WIXZF,"One Year",7
15,8563-IIOXK,"One Year",7
16,9795-VOWON,"One Year",7
17,9979-RGMZT,"One Year",7
1,9498-FIMXL,"One Year",8
2,9489-UTFKA,"One Year",8
3,3354-OADJP,"One Year",8
4,2667-WYLWJ,"One Year",8
5,4544-RXFMG,"One Year",8
6,1226-JZNKR,"One Year",8
7,2926-JEJJC,"One Year",8
8,2680-XKKNJ,"One Year",8
9,7089-RKVSZ,"One Year",8
10,7677-SJJJK,"One Year",8
1,6202-JVYEU,"One Year",9
2,8075-GXIUB,"One Year",9
3,7102-JJVTX,"One Year",9
4,6549-YMFAW,"One Year",9
5,8314-DPQHL,"One Year",9
6,6158-DWPZT,"One Year",9
7,8631-XVRZL,"One Year",9
8,9483-GCPWE,"One Year",9
9,0002-ORFBO,"One Year",9
10,0373-AIVNJ,"One Year",9
11,2252-ISRNH,"One Year",9
12,4537-CIBHB,"One Year",9
1,3587-PMCOY,"One Year",10
2,3468-DRVQJ,"One Year",10
3,3146-JTQHR,"One Year",10
4,1729-VLAZJ,"One Year",10
5,3898-BSJYF,"One Year",10
6,0221-NAUXK,"One Year",10
7,1952-DVVSW,"One Year",10
8,4318-RAJVY,"One Year",10
9,3724-BSCVH,"One Year",10
10,7919-ZODZZ,"One Year",10
11,8076-FEZKJ,"One Year",10
12,4881-JVQOD,"One Year",10
13,5081-NWSUP,"One Year",10
14,8865-TNMNX,"One Year",10
15,7665-VIGUD,"One Year",10
16,4815-TUMEQ,"One Year",10
1,7649-PHJVR,"One Year",11
2,8084-OIVBS,"One Year",11
3,5701-YVSVF,"One Year",11
4,6924-TDGMT,"One Year",11
5,4905-JEFDW,"One Year",11
6,6674-KVJHG,"One Year",11
7,5756-JYOJT,"One Year",11
8,0305-SQECB,"One Year",11
9,2907-ILJBN,"One Year",11
10,1877-HKBQX,"One Year",11
11,2460-NGXBJ,"One Year",11
12,2450-ZKEED,"One Year",11
13,0308-IVGOK,"One Year",11
14,0967-BMLBD,"One Year",11
15,9314-QDMDW,"One Year",11
16,9442-JTWDL,"One Year",11
1,5649-VUKMC,"One Year",12
2,7596-LDUXP,"One Year",12
3,5777-ZPQNC,"One Year",12
4,5602-BVFMK,"One Year",12
5,9033-EOXWV,"One Year",12
6,8332-OSJDW,"One Year",12
7,8272-ONJLV,"One Year",12
8,7750-EYXWZ,"One Year",12
9,5961-VUSRV,"One Year",12
10,4776-XSKYQ,"One Year",12
11,5993-BQHEA,"One Year",12
12,7285-KLOTR,"One Year",12
13,1699-HPSBG,"One Year",12
14,1038-ZAGBI,"One Year",12
15,4415-WNGVR,"One Year",12
16,4198-VFOEA,"One Year",12
17,3823-KYNQY,"One Year",12
18,2316-ESMLS,"One Year",12
19,4123-FCVCB,"One Year",12
20,1680-VDCWW,"One Year",12
21,3863-IUBJR,"One Year",12
22,1429-UYJSV,"One Year",12
1,0956-SYCWG,"One Year",13
2,2592-HODOV,"One Year",13
3,3372-CDXFJ,"One Year",13
4,4522-AKYLR,"One Year",13
5,4323-ELYYB,"One Year",13
6,2157-MXBJS,"One Year",13
7,3638-DIMPH,"One Year",13
8,2788-CJQAQ,"One Year",13
9,9705-ZJBCG,"One Year",13
10,9522-ZSINC,"One Year",13
11,9987-LUTYD,"One Year",13
12,5716-LIBJC,"One Year",13
13,5039-LZRQT,"One Year",13
14,5546-QUERU,"One Year",13
15,6599-GZWCM,"One Year",13
16,6253-WRFHY,"One Year",13
1,7228-PAQPD,"One Year",14
2,6994-ORCWG,"One Year",14
3,7817-OMJNA,"One Year",14
4,1113-IUJYX,"One Year",14
5,3423-HHXAO,"One Year",14
6,3082-WQRVY,"One Year",14
7,3131-NWVFJ,"One Year",14
8,4403-BWPAY,"One Year",14
9,3800-LYTRK,"One Year",14
10,0080-EMYVY,"One Year",14
11,1345-ZUKID,"One Year",14
12,2599-CZABP,"One Year",14
13,9845-QOMAD,"One Year",14
1,6586-PSJOX,"One Year",15
2,6967-QIQRV,"One Year",15
3,7508-SMHXL,"One Year",15
4,6537-OTKMY,"One Year",15
5,5312-TSZVC,"One Year",15
6,6508-NJYRO,"One Year",15
7,6728-CZFEI,"One Year",15
8,5003-OKNNK,"One Year",15
9,7105-BENQF,"One Year",15
10,4957-TIALW,"One Year",15
11,4451-RWASJ,"One Year",15
12,1272-ILHFG,"One Year",15
13,3721-CNZHX,"One Year",15
14,0829-DDVLK,"One Year",15
15,2834-JKOOW,"One Year",15
16,0422-OHQHQ,"One Year",15
1,4616-EWBNJ,"One Year",16
2,0307-BCOPK,"One Year",16
3,1915-OAKWD,"One Year",16
4,3351-NGXYI,"One Year",16
5,3243-ZHOHY,"One Year",16
6,4311-QTTAI,"One Year",16
7,7746-QYVCO,"One Year",16
8,8652-YHIYU,"One Year",16
1,5686-CMAWK,"One Year",17
2,5160-UXJED,"One Year",17
3,7279-NMVJC,"One Year",17
4,8884-MRNSU,"One Year",17
5,6576-FBXOJ,"One Year",17
6,8573-JGCZW,"One Year",17
7,5505-OVWQW,"One Year",17
8,4933-IKULF,"One Year",17
9,9254-RBFON,"One Year",17
10,8109-YUOHE,"One Year",17
11,7609-NRNCA,"One Year",17
12,7049-GKVZY,"One Year",17
13,9798-DRYDS,"One Year",17
14,9847-HNVGP,"One Year",17
15,9766-HGEDE,"One Year",17
16,9867-JCZSP,"One Year",17
17,2233-TXSIU,"One Year",17
18,1536-YHDOE,"One Year",17
19,2739-CACDQ,"One Year",17
20,4644-PIZRT,"One Year",17
21,2387-KDZQY,"One Year",17
22,4359-INNWN,"One Year",17
23,2085-BOJKI,"One Year",17
24,4378-BZYFP,"One Year",17
25,3633-CDBUW,"One Year",17
26,2858-MOFSQ,"One Year",17
27,3137-NYQQI,"One Year",17
1,0516-VRYBW,"One Year",18
2,1133-KXCGE,"One Year",18
3,1402-PTHGN,"One Year",18
4,0557-ASKVU,"One Year",18
5,3230-WYKIR,"One Year",18
6,1337-BOZWO,"One Year",18
7,2432-TFSMK,"One Year",18
8,0859-YGKFW,"One Year",18
9,1763-KUAAW,"One Year",18
10,4654-GGUII,"One Year",18
11,5651-WYIPH,"One Year",18
12,8499-BRXTD,"One Year",18
13,8969-PRHFK,"One Year",18
14,9229-RQABD,"One Year",18
15,4685-TFLLS,"One Year",18
1,6296-DDOOR,"One Year",19
2,5828-AVIPD,"One Year",19
3,6849-OYAMU,"One Year",19
4,7369-TRPFD,"One Year",19
5,6746-WAUWT,"One Year",19
6,8748-HFWBO,"One Year",19
7,6937-GCDGQ,"One Year",19
8,6668-CNMFP,"One Year",19
9,7661-CPURM,"One Year",19
10,4081-DYXAV,"One Year",19
11,1561-BWHIN,"One Year",19
12,3197-ARFOY,"One Year",19
13,0297-RBCSG,"One Year",19
14,1178-PZGAB,"One Year",19
1,4612-SSVHJ,"One Year",20
2,2466-FCCPT,"One Year",20
3,2320-TZRRH,"One Year",20
4,4619-EVPHY,"One Year",20
5,3556-BVQGL,"One Year",20
6,1840-BIUOG,"One Year",20
7,4092-OFQZS,"One Year",20
8,1964-SVLEA,"One Year",20
9,4425-OWHWB,"One Year",20
10,4332-MUOEZ,"One Year",20
11,1389-WNUIB,"One Year",20
12,4468-KAZHE,"One Year",20
13,6729-GDNGC,"One Year",20
14,7813-TKCVO,"One Year",20
15,5815-HGGHV,"One Year",20
16,4716-HHKQH,"One Year",20
17,8883-GRDWQ,"One Year",20
1,8559-CIZFV,"One Year",21
2,8220-OCUFY,"One Year",21
3,7108-DGVUU,"One Year",21
4,4700-UBQMV,"One Year",21
5,4692-NNQRU,"One Year",21
6,5149-TGWDZ,"One Year",21
7,8779-YIQQA,"One Year",21
8,8746-BFOAJ,"One Year",21
9,5837-LXSDN,"One Year",21
10,8200-KLNYW,"One Year",21
11,2898-LSJGD,"One Year",21
12,3179-GBRWV,"One Year",21
13,1930-BZLHI,"One Year",21
14,4223-BKEOR,"One Year",21
1,3523-QRQLL,"One Year",22
2,4576-CSAJH,"One Year",22
3,0661-WCQNQ,"One Year",22
4,1956-YIFGE,"One Year",22
5,0628-CNQRM,"One Year",22
6,2749-CTKAJ,"One Year",22
7,3125-RAHBV,"One Year",22
8,1353-GHZOS,"One Year",22
9,4632-PAOYU,"One Year",22
10,2682-KEVRP,"One Year",22
11,5847-MXBEO,"One Year",22
12,6072-NUQCB,"One Year",22
13,6202-DYYFX,"One Year",22
14,5760-WRAHC,"One Year",22
15,7163-OCEQI,"One Year",22
16,7184-LRUUR,"One Year",22
17,8022-BECSI,"One Year",22
18,8966-OIQHG,"One Year",22
19,8050-WYBND,"One Year",22
20,8205-OTCHB,"One Year",22
21,8595-SIZNC,"One Year",22
